time,flux
1359.5989894350641,0.9995876
1359.6003783028,0.99969655
1359.6017671704772,1.0010225
1359.6031560381548,1.0021726
1359.6045449058329,0.9986806
1359.6059337735692,0.9998183
1359.607322641246,1.0013053
1359.608711508923,1.0008703
1359.6101003766594,0.999656
1359.6114892443375,1.0007079
1359.6128781120156,1.0011532
1359.6142669796923,0.99972934
1359.6156558474281,1.0002245
1359.6170447151062,0.999639
1359.6184335827843,1.0007608
1359.6198224505206,0.9979912
1359.6212113181973,0.99953264
1359.6226001858747,0.99866575
1359.6239890536112,0.99903286
1359.6253779212884,1.0000508
1359.6267667889665,1.0017654
1359.6281556566441,0.99928415
1359.6295445243795,0.99909943
1359.6309333920576,0.9986913
1359.6323222597352,1.0004259
1359.6337111274715,1.0004451
1359.6350999951487,0.99999297
1359.6364888628264,1.0011417
1359.6378777305626,1.0002978
1359.6392665982398,1.0000086
1359.640655465918,1.0007238
1359.6420443336538,1.0000771
1359.6434332013305,0.9998029
1359.6448220690086,1.0006883
1359.6462109366867,0.9996304
1359.647599804423,1.0001311
1359.6489886721001,1.001504
1359.6503775397769,1.0007622
1359.6517664075134,1.0015811
1359.6531552751917,1.0003698
1359.6545441428698,0.9993763
1359.6559330106052,1.0005512
1359.657321878282,1.0005251
1359.65871074596,1.0002905
1359.6600996136963,0.9992731
1359.661488481374,1.0008932
1359.662877349052,0.99982774
1359.6642662167874,1.0001321
1359.665655084465,0.99982464
1359.667043952143,1.0008951
1359.6684328198785,1.0005734
1359.6698216875566,1.0011231
1359.6712105552342,0.9993233
1359.6725994229696,0.9984938
1359.6739882906477,1.0000967
1359.6753771583253,0.9993319
1359.6767660260616,1.0001506
1359.6781548937388,1.001837
1359.6795437614155,0.99915123
1359.680932629152,0.9993316
1359.6823214968304,1.0004736
1359.6837103645084,0.9993055
1359.6850992322438,0.9996069
1359.6864880999206,0.99987984
1359.6878769675986,1.0008752
1359.689265835335,1.0002447
1359.690654703013,0.9986453
1359.6920435707489,1.0001068
1359.6934324384256,0.99977183
1359.6948213061037,0.99973875
1359.69621017384,0.99940515
1359.6975990415172,0.99996
1359.6989879091948,1.0005529
1359.7003767769302,1.00002
1359.7017656446083,1.0009362
1359.7031545122863,1.0006328
1359.7045433800222,0.99992055
1359.7059322476994,0.99851173
1359.707321115377,0.999413
1359.7087099831133,0.9995108
1359.7100988507914,0.99882483
1359.7114877185272,0.99858737
1359.7128765862044,1.0010192
1359.714265453882,1.0003538
1359.7156543216174,1.0002073
1359.7170431892955,1.0008161
1359.7184320569736,0.9993041
1359.7198209247094,1.0004554
1359.7212097923866,0.9999192
1359.7225986600642,1.0007834
1359.7239875278005,0.9989718
1359.7253763954786,1.0010285
1359.726765263214,1.0007731
1359.7281541308917,0.999946
1359.7295429985688,1.0003467
1359.7309318663051,1.0018698
1359.7323207339832,1.0008707
1359.73370960166,0.9999587
1359.7350984693958,0.99972034
1359.7364873370739,0.9997003
1359.7378762048102,1.0002106
1359.7392650724883,0.9995423
1359.7406539401659,0.99995226
1359.7420428079013,1.0018107
1359.743431675579,1.0000827
1359.744820543257,0.99916273
1359.7462094109933,0.9999688
1359.7475982786705,0.99977505
1359.7489871464063,1.0003037
1359.7503760140835,0.998848
1359.7517648817611,0.9999794
1359.7531537494974,1.0008351
1359.7545426171755,1.0000397
1359.755931484911,0.9997219
1359.7573203525885,1.000446
1359.7587092202657,1.001234
1359.760098088002,1.0000494
1359.76148695568,1.0015985
1359.7628758233577,1.0001433
1359.764264691093,1.0005847
1359.7656535587707,1.0002606
1359.767042426507,1.0020014
1359.7684312941851,1.0009711
1359.7698201618618,0.99926263
1359.7712090295975,1.0003775
1359.7725978972758,1.0000731
1359.773986765012,0.9995965
1359.7753756326902,1.0000632
1359.7767645003669,1.0001
1359.7781533681023,1.0016176
1359.7795422357804,0.9984888
1359.7809311035162,0.99968433
1359.7823199711943,1.0001755
1359.7837088388715,1.0008855
1359.7850977066073,0.9997543
1359.7864865742854,0.998565
1359.7878754420208,0.999841
1359.7892643096989,0.99990976
1359.7906531774347,0.9994187
1359.7920420451119,0.9997111
1359.79343091279,1.0016128
1359.7948197805258,1.0001454
1359.796208648204,1.0011168
1359.7975975159393,1.0008183
1359.798986383616,0.9995763
1359.8003752512943,1.0007771
1359.8017641190308,1.000415
1359.803152986709,0.9996704
1359.8045418544443,0.9997259
1359.805930722121,0.9997927
1359.8073195897991,1.0009352
1359.8087084575354,1.00047
1359.8100973252135,1.0000353
1359.8114861929498,0.99969107
1359.8128750606265,1.0002596
1359.8142639283624,0.9997369
1359.8156527960405,0.99935466
1359.8170416637176,1.0010751
1359.818430531454,0.9995226
1359.8198193991316,0.9994216
1359.821208266867,0.99862516
1359.822597134545,0.99913406
1359.823986002281,0.9993542
1359.825374869959,1.000282
1359.8267637376362,0.9996809
1359.828152605372,0.9999433
1359.82954147305,1.0000552
1359.830930340786,0.9988034
1359.832319208464,1.0006721
1359.8337080761994,1.0010386
1359.8350969438761,1.0018039
1359.8364858115542,0.9997707
1359.8378746792905,1.0009658
1359.8392635469686,0.9998704
1359.8406524147044,0.99954444
1359.8420412823812,0.99988514
1359.8434301501175,1.0013316
1359.8448190177955,1.0006598
1359.8462078854736,0.9998333
1359.847596753209,0.9991366
1359.8489856208857,1.0001513
1359.850374488622,0.9995139
1359.8517633563001,0.99953514
1359.853152224036,1.0010687
1359.8545410917131,0.998516
1359.8559299593908,1.0001823
1359.857318827127,1.0008816
1359.8587076948052,0.9997275
1359.860096562541,1.0013826
1359.8614854302182,1.0006902
1359.862874297954,1.0010977
1359.864263165632,0.9990458
1359.8656520333684,0.99994504
1359.8670409010456,0.9997697
1359.8684297687232,0.99928087
1359.8698186364586,0.9995435
1359.8712075041362,0.99850684
1359.8725963718725,0.99827886
1359.8739852395506,0.997522
1359.875374107286,0.9984547
1359.8767629749636,0.998797
1359.878151842699,0.9981699
1359.8795407103771,0.9985877
1359.8809295780552,0.9982027
1359.8823184457915,0.9983771
1359.8837073134691,0.997602
1359.885096181204,0.99879944
1359.8864850488822,0.99807084
1359.8878739166184,0.9984876
1359.889262784296,0.9990184
1359.8906516520315,0.9982117
1359.892040519709,0.9989155
1359.8934293874454,0.9986623
1359.8948182551235,0.99859977
1359.8962071228007,0.9976097
1359.8975959905365,0.997401
1359.8989848582137,0.997324
1359.90037372595,0.99840665
1359.901762593628,0.998029
1359.903151461364,0.998762
1359.904540329041,0.99768555
1359.905929196777,0.99842423
1359.907318064454,0.9990785
1359.9087069321904,0.9981739
1359.9100957998685,0.9995126
1359.9114846675461,0.99863917
1359.9128735352815,0.9990729
1359.9142624029591,0.99819964
1359.9156512706954,0.9993386
1359.9170401383735,0.9985798
1359.9184290061091,0.9995195
1359.9198178737865,1.0001911
1359.9212067415224,0.9989246
1359.9225956092005,1.0012726
1359.9239844769368,1.0013946
1359.9253733446135,0.99971217
1359.9267622123489,0.9997659
1359.928151080027,1.0022831
1359.929539947705,1.0000815
1359.9309288154413,1.0007873
1359.932317683118,0.99981916
1359.933706550854,1.0001146
1359.935095418532,0.9993073
1359.9364842862683,0.99936527
1359.9378731539464,1.0007297
1359.9392620216818,1.000494
1359.9406508893594,1.0003433
1359.9420397570948,1.0006199
1359.9434286247724,0.99932295
1359.9448174925087,1.0005167
1359.9462063601868,1.0003221
1359.9475952279224,1.0001813
1359.9489840955998,0.9998691
1359.9503729633357,1.000312
1359.9517618310138,1.0000415
1359.9531506986918,1.0002018
1359.9545395664272,1.0000825
1359.9559284341049,0.9998947
1359.9573173018402,0.9987303
1359.9587061695183,0.99937373
1359.9600950372546,0.99912554
1359.9614839049314,1.0002701
1359.9628727726672,0.9991861
1359.9642616403453,1.0004766
1359.9656505080816,1.000246
1359.9670393757597,0.9997992
1359.9684282434946,0.9997224
1359.9698171111718,0.99998397
1359.971205978908,1.0012381
1359.9725948465862,1.0001236
1359.9739837143225,1.0002868
1359.9753725819992,0.998892
1359.976761449735,1.0004913
1359.978150317413,0.9993817
1359.979539185149,1.000211
1359.980928052827,0.99990237
1359.9823169205042,0.99861556
1359.98370578824,1.000965
1359.9850946559181,1.0008771
1359.9864835236535,0.99825704
1359.9878723913316,0.9992633
1359.9892612590675,1.0003326
1359.9906501267446,1.0001614
1359.992038994481,0.9999126
1359.9934278621586,0.99989617
1359.9948167298949,1.000082
1359.996205597572,0.9996369
1359.997594465307,1.000776
1359.998983332985,0.99911606
1360.0003722007214,0.99931276
1360.0017610683994,1.000049
1360.0031499361357,1.0011957
1360.0045388038125,1.0000308
1360.0059276715483,1.0005174
1360.0073165392264,0.9995368
1360.0087054069627,0.9988409
1360.0100942746408,1.0008546
1360.0114831423757,0.99908984
1360.0128720100533,1.0001452
1360.0142608777896,1.000644
1360.0156497454668,0.9995927
1360.017038613203,0.99953794
1360.0184274808807,0.9998647
1360.0198163486161,1.0003453
1360.0212052162942,1.0000613
1360.02259408403,1.0011675
1360.0239829517081,1.0004215
1360.0253718194435,0.9991509
1360.0267606871212,0.99929833
1360.0281495547993,0.9996359
1360.0295384225346,1.0002675
1360.0309272902127,1.0009767
1360.0323161579486,1.0000206
1360.0337050256253,1.0009702
1360.0350938933616,1.0016848
1360.0364827610397,1.0002795
1360.037871628776,0.9989933
1360.0392604964536,0.9993074
1360.0406493641885,1.0007412
1360.0420382318666,0.9995229
1360.043427099603,1.0005447
1360.044815967281,1.0005664
1360.0462048350164,1.0018454
1360.0475937026931,1.0004879
1360.0489825704294,1.000434
1360.0503714381075,0.9990018
1360.0517603058433,0.9992149
1360.0531491735214,0.99965066
1360.0545380412568,1.0003221
1360.0559269089345,0.9997597
1360.0573157766707,0.9997439
1360.058704644348,1.0006844
1360.0600935120842,1.0002108
1360.0614823797619,1.0006013
1360.0628712474968,1.0013789
1360.0642601151749,0.9994541
1360.0656489829112,0.99870056
1360.0670378505893,0.9989528
1360.068426718325,1.0004926
1360.0698155860018,0.9990534
1360.0712044537381,0.9989213
1360.0725933214162,0.9984837
1360.0739821891525,1.0001929
1360.0753710568297,0.9998589
1360.0767599245646,1.0014137
1360.0781487922427,1.0002025
1360.079537659979,0.99932474
1360.0809265276566,0.99903405
1360.082315395392,1.000586
1360.0837042630696,0.9999033
1360.085093130806,0.999115
1360.086481998484,1.0001587
1360.0878708662194,1.0011753
1360.089259733897,0.9993612
1360.0906486016324,1.0003948
1360.0920374693105,1.0002835
1360.0934263370468,1.0001079
1360.0948152047245,1.0013564
1360.09620407246,0.9998408
1360.0975929401375,0.9983014
1360.0989818078733,0.9983508
1360.1003706755514,1.0008396
1360.1017595432877,1.001684
1360.1031484109649,0.9993535
1360.1045372787007,0.99905074
1360.105926146378,0.9987156
1360.1073150141142,0.99945265
1360.1087038817923,0.99907255
1360.1100927495286,1.0019013
1360.1114816172062,0.9996418
1360.1128704849411,0.99861264
1360.1142593526192,1.0001304
1360.1156482203555,1.0013647
1360.1170370880327,1.0011381
1360.1184259557685,0.9992931
1360.1198148234457,1.0010743
1360.121203691182,1.0006762
1360.12259255886,1.0006133
1360.123981426596,1.0003359
1360.1253702942734,1.0000837
1360.126759162009,0.9974287
1360.128148029687,0.9994304
1360.1295368974233,1.0014409
1360.130925765101,0.99898255
1360.1323146328364,0.9999594
1360.133703500514,0.9997815
1360.1350923682494,1.0012859
1360.1364812359275,1.0015094
1360.1378701036638,0.9993496
1360.1392589713414,0.99976254
1360.1406478390768,1.00082
1360.1420367067544,0.99889797
1360.1434255744907,0.9994785
1360.1448144421688,0.9987206
1360.1462033099042,0.9988388
1360.1475921775818,1.0005826
1360.1489810453172,1.0010823
1360.1503699129953,0.9997413
1360.1517587807316,0.9989645
1360.1531476484083,1.0008066
1360.1545365161442,1.00008
1360.1559253838223,0.9996118
1360.1573142515585,1.0013518
1360.1587031192366,1.0011468
1360.1600919869725,1.0004236
1360.1614808546497,0.99938834
1360.1628697223855,1.0008799
1360.1642585900636,1.0002453
1360.1656474577999,1.0017191
1360.167036325477,0.9995694
1360.168425193213,0.9992011
1360.16981406089,1.0010499
1360.171202928626,1.0008719
1360.172591796304,1.0016655
1360.1739806640403,1.0007068
1360.1753695317175,1.0002412
1360.1767583994533,1.0011593
1360.1781472671305,0.9993679
1360.1795361348668,1.0011097
1360.1809250025449,1.0000529
1360.1823138702807,0.9999969
1360.183702737958,0.99991816
1360.1850916056937,1.0001532
1360.1864804733718,1.0004835
1360.1878693411081,1.0002757
1360.1892582087848,0.99993
1360.1906470765207,0.99959636
1360.1920359441988,1.0010462
1360.193424811935,1.0001253
1360.1948136796132,0.99954206
1360.196202547348,0.9997273
1360.1975914150253,1.0007441
1360.1989802827616,1.0001651
1360.2003691504397,1.0008614
1360.201758018176,1.0005649
1360.2031468858527,1.001288
1360.2045357535885,1.0001906
1360.2059246212666,1.0000496
1360.207313489002,0.99927795
1360.20870235668,1.0005306
1360.2100912244164,1.0004976
1360.211480092094,0.9999426
1360.2128689598294,1.0004421
1360.214257827507,1.0015074
1360.2156466952433,1.0006346
1360.2170355629214,0.9991676
1360.2184244306573,0.99907255
1360.2198132983344,1.0005229
1360.2212021660703,1.0007013
1360.2225910337484,1.0004563
1360.2239799014847,1.0002091
1360.2253687691614,0.9984477
1360.2267576368968,0.99942243
1360.2281465045749,0.9994542
1360.2295353723111,1.0013596
1360.2309242399892,0.9990268
1360.2323131077242,1.0003707
1360.2337019754018,0.9998537
1360.23509084308,0.9998091
1360.2364797108162,1.000043
1360.2378685784943,1.0003012
1360.2392574462292,1.0001992
1360.2406463139064,1.0016745
1360.2420351816427,1.0001521
1360.2434240493203,1.0006183
1360.2448129170566,1.0009065
1360.2462017847342,0.9992016
1360.2475906524696,1.0010648
1360.2489795201477,1.0004284
1360.2503683878836,1.0008764
1360.2517572555616,0.9992599
1360.253146123298,0.99953026
1360.2545349909751,0.99984413
1360.255923858711,1.001196
1360.2573127263881,1.000206
1360.2587015941244,1.0006257
1360.2600904618025,0.99877155
1360.2614793295375,0.9998199
1360.262868197215,1.0003791
1360.2642570649514,0.99991155
1360.2656459326295,1.0003496
1360.2670348003658,1.0007404
1360.2684236680425,1.0002215
1360.2698125357779,0.9991506
1360.271201403456,1.0007167
1360.2725902711925,1.0002168
1360.2739791388708,1.0003256
1360.2753680066057,0.9995043
1360.276756874283,1.0001477
1360.2781457420192,1.0012385
1360.2795346096968,0.9993578
1360.2809234774331,0.9987029
1360.2823123451103,1.0009207
1360.2837012128462,1.0006827
1360.2850900805242,1.0009933
1360.2864789482596,0.99970895
1360.2878678159377,1.0002351
1360.2892566836736,1.0002363
1360.2906455513507,0.9993628
1360.292034419087,1.0004553
1360.2934232867647,1.0007598
1360.2948121544428,1.0008318
1360.296201022179,1.0003551
1360.2975898898558,1.0006918
1360.2989787575912,1.0010451
1360.3003676252692,0.99761844
1360.3017564930058,1.0015693
1360.303145360684,0.99816
1360.304534228419,1.0001254
1360.3059230960962,0.99939543
1360.3073119638325,1.0003254
1360.3087008315106,0.99858195
1360.3100896992469,1.0001061
1360.3114785669236,0.99994093
1360.3142563023375,0.9999489
1360.315645170073,0.9991769
1360.317034037751,0.9998781
1360.3184229054868,0.9995037
1360.319811773164,0.999797
1360.3212006409003,0.9993489
1360.322589508578,0.99895954
1360.3239783763142,0.99857056
1360.3253672439914,1.0012671
1360.326756111669,0.9998256
1360.3281449794054,1.0007817
1360.3295338470825,0.999484
1360.330922714819,1.0002302
1360.3323115824965,0.9990898
1360.3337004502314,0.999859
1360.3350893179095,1.0010712
1360.3364781856458,1.0004267
1360.3378670533239,0.9993677
1360.3392559210597,0.99943393
1360.3406447887364,1.0021224
1360.3420336564727,0.9995512
1360.3434225241508,0.999441
1360.3448113918862,1.0005202
1360.3462002595643,1.0002005
1360.3475891273001,0.9993945
1360.3489779949773,0.9985213
1360.3503668626554,1.0000424
1360.3517557303912,1.0000288
1360.3531445980693,1.0000527
1360.3545334658047,1.0003538
1360.3559223334823,0.99942595
1360.3573112012186,0.9985813
1360.3587000688958,0.9999203
1360.3600889366323,1.0010146
1360.3614778043097,0.9999341
1360.3628666720447,1.0003972
1360.3642555397228,1.000495
1360.365644407459,1.0006423
1360.3670332751371,1.0006621
1360.3684221428148,0.99960196
1360.3698110105497,1.0002156
1360.3711998782278,0.9989709
1360.3739776136422,1.0006548
1360.3753664813776,0.99868286
1360.3767553490543,0.998637
1360.3781442167906,0.9993002
1360.3795330844687,0.99969774
1360.3809219522045,1.0004314
1360.3823108198826,0.99882674
1360.383699687618,1.0005054
1360.3850885552956,0.9998056
1360.3864774229737,1.000661
1360.387866290709,1.0008503
1360.3892551583874,1.0007693
1360.390644026123,0.9996239
1360.3920328938004,1.001039
1360.393421761537,0.9994933
1360.3948106292141,0.9985016
1360.3961994969504,0.99943656
1360.397588364628,1.0002254
1360.398977232363,1.0001111
1360.400366100041,1.0000046
1360.4017549677192,1.0004331
1360.4031438354555,0.99995196
1360.4045327031326,0.99919444
1360.4059215708676,1.0008143
1360.4073104385457,1.0014335
1360.41008817396,0.9992214
1360.411477041696,1.0002787
1360.4128659093726,0.9993842
1360.4142547770507,1.0003132
1360.415643644787,0.99959
1360.4170325124642,1.0011494
1360.4184213802,1.0013052
1360.4198102478772,0.9999251
1360.4211991156137,0.9985426
1360.422587983292,1.0002449
1360.4239768510274,1.0002146
1360.4253657187055,0.9999904
1360.4267545863831,0.9998031
1360.4281434541185,1.0005202
1360.4295323217966,0.9989669
1360.4309211895325,1.0011878
1360.4323100572105,0.9996316
1360.433698924946,0.99927247
1360.4350877926227,0.9999426
1360.4364766603007,1.0003164
1360.437865528037,0.9998407
1360.4392543957151,0.9995648
1360.440643263451,0.99889946
1360.4420321311277,0.99899095
1360.443420998864,0.9996205
1360.444809866542,0.9999914
1360.4461987342202,0.99975264
1360.4475876019555,0.9997255
1360.4489764696323,1.0003017
1360.4503653373688,0.99878144
1360.451754205047,1.0009915
1360.4531430727825,0.99993277
1360.4545319404601,0.9999053
1360.4559208081373,1.0000639
1360.4573096758736,1.0010598
1360.4586985435517,0.99967206
1360.4600874112875,0.9992343
1360.4614762789647,1.00058
1360.4628651467006,1.0003558
1360.4642540143786,0.9992266
1360.4656428820567,0.99996275
1360.467031749792,1.0007844
1360.4684206174702,1.0004293
1360.469809485206,1.0003539
1360.4711983528828,1.000361
1360.472587220619,1.0001246
1360.4739760882971,1.0001636
1360.4753649559752,1.0003877
1360.4767538237106,1.0005809
1360.4781426913873,1.000115
1360.4795315591239,1.0014013
1360.4809204268022,1.0002202
1360.4823092944803,1.0008358
1360.4836981622157,1.0003703
1360.4850870298924,1.000216
1360.4864758976287,1.0002738
1360.4878647653068,1.000931
1360.4892536329844,1.0007049
1360.4906425007198,1.0001153
1360.4920313683974,1.0002187
1360.4934202361337,0.9995752
1360.4948091038118,0.99879944
1360.496197971489,0.9992384
1360.4975868392248,1.0002371
1360.498975706902,1.000926
1360.5003645746383,1.0011802
1360.5017534423164,0.9998206
1360.5031423100522,1.000644
1360.5045311777303,1.0003206
1360.5059200454075,1.0021399
1360.5073089131424,0.9997687
1360.5086977808207,0.999044
1360.5100866485573,0.9999239
1360.5114755162354,0.9993098
1360.5128643839125,0.99995655
1360.5142532516475,1.0002649
1360.5156421193255,1.0006063
1360.5170309870036,1.001559
1360.51841985474,1.0003412
1360.5198087224176,0.9983697
1360.5211975901525,1.0007713
1360.5225864578306,0.99963504
1360.5239753255087,0.9994464
1360.525364193244,0.9995599
1360.5267530609217,1.0004851
1360.528141928657,1.0007447
1360.5295307963352,0.9997123
1360.5309196640133,0.99884903
1360.532308531749,1.0013351
1360.5336973994263,0.99983084
1360.5350862671621,0.9997212
1360.5364751348402,1.00085
1360.5378640025183,0.9990297
1360.5392528702541,0.99979687
1360.5406417379313,0.9996369
1360.542030605609,1.0000129
1360.5434194733443,0.999038
1360.5448083410224,0.99946195
1360.5461972087587,0.9991578
1360.5475860764368,0.9993187
1360.5489749441144,1.0005337
1360.5503638118494,0.99944824
1360.5517526795275,0.9984909
1360.5531415472055,1.0003684
1360.5545304149418,0.9999811
1360.555919282619,0.9987591
1360.557308150354,1.0009079
1360.558697018032,0.99935716
1360.5600858857101,0.99995726
1360.561474753446,0.99833405
1360.5628636211231,0.9990954
1360.5642524888008,0.99936277
1360.565641356537,0.9995625
1360.5670302242152,1.0004427
1360.5684190918928,1.0000353
1360.5698079596282,1.0000982
1360.5711968273058,0.99947387
1360.572585695042,1.0007478
1360.5739745627202,1.000447
1360.5753634303974,0.99968374
1360.5767522981332,0.9997193
1360.5781411658104,0.9992741
1360.579530033488,1.0005751
1360.5809189012243,0.99894816
1360.5823077689024,1.0011014
1360.5836966365805,0.9994579
1360.5850855043159,1.0001478
1360.5864743719926,0.99964887
1360.5878632396707,1.0020406
1360.589252107407,0.99970824
1360.590640975085,1.0000947
1360.5920298427627,0.99902177
1360.5934187104976,0.99979615
1360.5948075781757,0.99981296
1360.596196445912,1.0002276
1360.5975853135894,0.99908215
1360.5989741812668,0.99933743
1360.6003630490027,0.99992377
1360.6017519166808,1.0006539
1360.6031407843589,1.0001833
1360.6045296520942,0.99977815
1360.6059185197719,0.99956393
1360.607307387449,1.0001006
1360.6086962551854,0.99941134
1360.6100851228634,0.9984689
1360.611473990541,0.9997791
1360.6128628582765,1.0004145
1360.614251725954,1.0006702
1360.6156405936313,0.99926835
1360.6170294613676,1.0002849
1360.6184183290457,1.0003948
1360.6198071967237,0.998843
1360.6211960644596,0.9992753
1360.6225849321363,1.0003612
1360.6239737998144,0.999144
1360.6253626675507,0.99993795
1360.626751535228,0.99971503
1360.6281404029055,0.9990036
1360.6295292705831,1.0004674
1360.6309181383194,1.0004148
1360.6323070059975,0.9989778
1360.6336958736747,1.000335
1360.6350847414105,1.0007256
1360.6364736090877,1.0002568
1360.6378624767658,0.99961215
1360.639251344502,0.9996394
1360.6406402121797,1.0009009
1360.642029079857,1.000133
1360.6434179475928,1.0009302
1360.64480681527,1.0001217
1360.646195682948,1.0001945
1360.6475845506843,0.9985863
1360.648973418362,0.99989057
1360.6503622860391,1.0000157
1360.6517511537168,0.99999404
1360.653140021453,0.99959826
1360.6545288891311,1.0012136
1360.6559177568092,0.9988869
1360.657306624545,0.99957395
1360.6586954922218,0.9992978
1360.6600843598999,0.9991221
1360.6614732276362,1.0004634
1360.6628620953134,0.998618
1360.664250962991,0.99985635
1360.6656398306682,1.0024116
1360.6670286984045,0.99921274
1360.6684175660826,0.9990582
1360.6698064337602,0.99995846
1360.6711953014956,0.99915826
1360.6725841691732,1.0000061
1360.6739730368513,1.0001965
1360.6753619045294,1.0002437
1360.6767507722648,1.0016047
1360.6781396399424,0.9994104
1360.6795285076196,0.99999166
1360.6809173753554,0.9993362
1360.6823062430335,0.9993479
1360.6836951107116,0.9994982
1360.6850839783888,0.99963194
1360.6864728461246,0.9993149
1360.6878617138022,1.0001113
1360.6892505814803,1.0019482
1360.6906394491584,0.99912965
1360.6920283168947,0.999874
1360.693417184572,1.0003262
1360.6948060522486,1.0003061
1360.696194919985,1.000826
1360.697583787663,0.99972373
1360.6989726553406,0.99931407
1360.7003615230178,0.9987586
1360.7017503907537,0.9996286
1360.7031392584317,0.9997582
1360.7045281261098,1.0005735
1360.705916993787,0.9998379
1360.7073058615229,0.9997826
1360.7086947292,0.9997126
1360.7100835968781,1.0000536
1360.7114724645562,0.9998091
1360.712861332292,0.99984074
1360.7142501999692,1.00077
1360.7156390676469,0.9995319
1360.7170279353245,0.99991775
1360.7184168030608,0.99990326
1360.7198056707389,1.0006359
1360.721194538417,1.0008765
1360.7225834060941,0.9991606
1360.723972273829,1.0001062
1360.7253611415072,1.000152
1360.7267500091853,0.9998331
1360.7281388768633,0.99880797
1360.7295277445992,0.9988828
1360.730916612276,0.9998003
1360.732305479954,1.000461
1360.733694347632,0.9992522
1360.7350832153675,1.0000894
1360.736472083045,1.0010499
1360.7378609507223,1.0010269
1360.7392498184004,1.0001527
1360.7406386860785,1.000716
1360.7420275538143,1.0006157
1360.7434164214915,0.9979749
1360.744805289169,1.000386
1360.7461941568472,0.99961215
1360.7475830245835,1.0007637
1360.7489718922611,1.0019178
1360.7503607599383,1.0011463
1360.751749627616,0.99946153
1360.7531384952931,0.99818087
1360.7545273630294,1.0000832
1360.7559162307075,0.9999823
1360.7573050983856,1.0012447
1360.7586939660632,1.0013884
1360.7600828337982,1.0004957
1360.7614717014762,1.0007515
1360.7628605691543,1.0008978
1360.7642494368324,0.99935687
1360.7656383045096,1.0002593
1360.7670271722445,1.0000994
1360.7684160399226,0.99997413
1360.7698049076007,1.0003853
1360.7711937752783,1.0006546
1360.7725826429555,0.99992716
1360.7739715106914,0.99891216
1360.7753603783694,1.000681
1360.7767492460475,1.0007019
1360.7781381137252,1.0004835
1360.7795269814023,0.9992257
1360.78091584908,0.99982494
1360.7823047168163,1.0006894
1360.7836935844944,1.0008227
1360.7864713198492,1.0004293
1360.7878601875263,1.0001032
1360.7892490552622,1.0002582
1360.7906379229403,1.0005769
1360.7920267906184,1.0004835
1360.7934156582965,0.999484
1360.7948045259736,0.99893713
1360.7961933936504,0.9999405
1360.7975822613867,0.9994235
1360.7989711290647,0.9997746
1360.8003599967428,0.99953854
1360.8017488644205,0.999937
1360.8031377320972,1.0000374
1360.8045265997753,0.99953526
1360.8059154675116,1.0002719
1360.8073043351892,0.9992897
1360.8086932028664,1.0013025
1360.810082070544,0.9999621
1360.811470938222,0.999901
1360.8128598059002,0.9988505
1360.8142486736356,1.0001928
1360.8156375413132,1.0013585
1360.8170264089904,1.0004646
1360.8184152766685,0.99909127
1360.8198041443466,1.0013648
1360.8211930120242,1.0009499
1360.8225818797605,1.0008703
1360.8239707474377,0.9999223
1360.8253596151144,0.9990265
1360.8267484827925,0.99965674
1360.8281373504706,0.9996371
1360.8295262181487,0.99914837
1360.8309150858263,0.9993048
1360.8323039535612,1.0003213
1360.8336928212393,0.998714
1360.8350816889174,0.9993429
1360.8364705565955,1.0017025
1360.8378594242731,1.0000529
1360.8392482919498,1.00047
1360.840637159628,1.0007035
1360.842026027306,1.000998
1360.8434148950414,1.0008428
1360.844803762719,1.000162
1360.8461926303962,0.9983745
1360.8475814980743,1.0010349
1360.8489703657524,1.0004584
1360.85035923343,1.0007408
1360.8517481011072,0.99984115
1360.8531369687848,1.0010006
1360.854525836463,0.99926263
1360.8559147041992,0.9988776
1360.8573035718764,1.0015938
1360.8586924395545,0.99969196
1360.8600813072321,0.9995459
1360.8614701749088,1.0000745
1360.862859042587,1.000443
1360.864247910265,0.9995872
1360.865636777943,1.000574
1360.8670256456207,0.99933535
1360.8684145133557,0.99958324
1360.8698033810338,0.99999803
1360.8711922487118,1.0005866
1360.87258111639,1.0020053
1360.8739699840671,1.0001575
1360.8753588517438,1.000725
1360.876747719422,1.0011146
1360.8781365871,1.0001416
1360.8795254547776,1.0010992
1360.8809143224548,1.0007645
1360.8823031901325,0.99979556
1360.8836920578105,0.99912685
1360.8850809255468,0.99840826
1360.886469793224,0.99998796
1360.887858660902,1.0000311
1360.8892475285797,0.99874663
1360.8906363962572,1.0004308
1360.8920252639355,1.000904
1360.8934141316126,0.99928516
1360.8948029992907,0.99994916
1360.8961918669684,1.0000035
1360.897580734645,1.0001453
1360.8989696023232,0.9994384
1360.9003584700013,1.0007885
1360.9017473376794,0.99899507
1360.9031362053565,1.000575
1360.9045250730333,0.99925953
1360.9059139407696,1.0021065
1360.9073028084476,0.99900585
1360.9086916761253,1.000178
1360.9100805438025,1.0000485
1360.91146941148,0.9999408
1360.9128582791582,1.00038
1360.9142471468363,0.9998148
1360.9156360145134,0.99943197
1360.9170248821915,0.99982727
1360.9184137498692,1.0012153
1360.9198026175466,1.0004588
1360.9211914852249,1.0001733
1360.922580352902,1.0004941
1360.9239692205801,1.0008637
1360.9253580882578,0.9985805
1360.9267469559345,0.99922067
